position,AM
minutes,-0.6137
passes_completed,-0.3172
passes,-0.195
dribbles_completed,1.5011
dribbles,1.3113
passes_completed_short,0.2459
passes_short,0.2549
passes_completed_medium,-0.701
passes_medium,-0.5834
passes_completed_long,-0.6375
passes_long,-0.5694
passes_total_distance,-0.5731
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.2931
passes_switches,0.3306
crosses,1.5209
corner_kicks,0.8332
passes_intercepted,-0.1412
passes_blocked,1.9818
dispossessed,1.2364
goals,1.7934
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,2.3752
shots_on_target,1.4834
sca,0.4591
gca,0.9439
xg,0.7921
crosses_into_penalty_area,0.703
passes_into_final_third,-0.5492
passes_into_penalty_area,0.5241
progressive_passes,-1.2132
carry_progressive_distance,1.4358
assisted_shots,0.2869
fouled,0.1154
pens_won,-0.2935
tackles,-0.4089
interceptions,-0.1063
blocks,-0.5092
tackles_won,-0.0436
dribble_tackles,-1.0496
dribbles_vs,-0.7669
pressures,-0.168
pressure_regains,0.2776
clearances,-1.0151
errors,-0.3758
aerials_won,-0.9894
aerials_lost,-0.2626
ball_recoveries,-0.3968
pens_conceded,-0.3182
fouls,-1.5698
cards_yellow_red,-0.1906
