position,GK
passes_completed,-0.4969
passes,-0.1493
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.7186
passes_short,-1.906
passes_completed_medium,-0.4293
passes_medium,-0.7372
passes_completed_long,2.4774
passes_long,3.485
passes_total_distance,1.0328
passes_free_kicks,1.7619
through_balls,-0.6134
passes_pressure,-1.2246
passes_switches,-0.3314
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.7024
passes_blocked,-1.5514
dispossessed,-1.2521
goals,-0.7415
assists,-0.7471
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1928
shots_on_target,-0.9871
sca,-1.3423
gca,-0.9999
xg,-0.8406
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.187
passes_into_penalty_area,-1.1598
progressive_passes,-1.7715
carry_progressive_distance,-0.9041
assisted_shots,-1.2139
fouled,-1.4712
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0587
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7738
pressures,-2.1225
pressure_regains,-2.2567
clearances,-0.9904
errors,0.7949
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.0756
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
