position,LM
passes_completed,-0.6227
passes,0.0236
dribbles_completed,-1.01
dribbles,-0.4117
passes_completed_short,-0.4522
passes_short,-0.1285
passes_completed_medium,-0.6636
passes_medium,-0.5092
passes_completed_long,-0.2449
passes_long,1.0529
passes_total_distance,-0.5421
passes_free_kicks,2.205
through_balls,-0.632
passes_pressure,0.3209
passes_switches,1.5349
crosses,2.161
corner_kicks,2.0394
passes_intercepted,3.0737
passes_blocked,1.82
dispossessed,0.014
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6688
shots_on_target,-1.0285
sca,-0.1425
gca,-1.0099
xg,-0.5885
crosses_into_penalty_area,2.1258
passes_into_final_third,-0.2076
passes_into_penalty_area,0.9954
progressive_passes,0.504
carry_progressive_distance,-0.5489
assisted_shots,0.4176
fouled,-0.8123
pens_won,-0.2935
tackles,1.2684
interceptions,-0.3173
blocks,-0.0355
tackles_won,0.7393
dribble_tackles,2.462
dribbles_vs,0.7487
pressures,0.0822
pressure_regains,-0.546
clearances,-0.0018
errors,-0.3758
aerials_won,-0.5016
aerials_lost,-0.6716
ball_recoveries,0.1849
pens_conceded,-0.3182
fouls,0.0
cards_yellow_red,-0.1906
