position,RM
minutes,434.0
passes_completed,-0.4635
passes,-0.457
dribbles_completed,2.8719
dribbles,2.5252
passes_completed_short,0.2363
passes_short,0.2112
passes_completed_medium,-0.9198
passes_medium,-0.8812
passes_completed_long,-0.3387
passes_long,-0.3066
passes_total_distance,-0.5211
passes_free_kicks,-0.288
through_balls,2.3072
passes_pressure,0.0113
passes_switches,1.2708
crosses,-0.2807
corner_kicks,-0.5567
passes_intercepted,0.0867
passes_blocked,-0.3517
dispossessed,0.932
goals,1.6531
assists,0.8915
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.2923
shots_on_target,1.5127
sca,0.676
gca,-0.0877
xg,1.4928
crosses_into_penalty_area,-0.1172
passes_into_final_third,-0.864
passes_into_penalty_area,1.611
progressive_passes,0.8658
carry_progressive_distance,2.0533
assisted_shots,0.3914
fouled,3.0989
pens_won,4.6238
tackles,-0.4964
interceptions,1.3979
blocks,-1.0473
tackles_won,-0.0231
dribble_tackles,-0.3395
dribbles_vs,-0.7535
pressures,0.5033
pressure_regains,-0.036
clearances,-0.3911
errors,-0.376
aerials_won,-0.9285
aerials_lost,-0.2505
ball_recoveries,-0.2383
pens_conceded,-0.3183
fouls,0.6421
cards_yellow_red,-0.1907
