position,RM
passes_completed,0.3829
passes,0.5178
dribbles_completed,0.7464
dribbles,0.2884
passes_completed_short,0.9442
passes_short,1.1092
passes_completed_medium,-0.1285
passes_medium,-0.1958
passes_completed_long,0.1219
passes_long,0.4582
passes_total_distance,0.2034
passes_free_kicks,-0.0541
through_balls,1.6925
passes_pressure,0.8673
passes_switches,1.2406
crosses,0.4876
corner_kicks,2.4013
passes_intercepted,-0.3194
passes_blocked,0.7686
dispossessed,-0.1152
goals,0.2162
assists,0.5439
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9162
shots_on_target,-0.2246
sca,2.1788
gca,0.4492
xg,0.5231
crosses_into_penalty_area,0.8898
passes_into_final_third,0.5855
passes_into_penalty_area,1.2573
progressive_passes,1.6212
carry_progressive_distance,0.4043
assisted_shots,1.9023
fouled,-0.557
pens_won,-0.2935
tackles,-0.4155
interceptions,0.0777
blocks,-0.5457
tackles_won,-0.6885
dribble_tackles,0.7341
dribbles_vs,-0.6221
pressures,0.8535
pressure_regains,0.2283
clearances,-0.1264
errors,-0.3758
aerials_won,0.0187
aerials_lost,-0.305
ball_recoveries,0.2093
pens_conceded,-0.3182
fouls,-0.1849
cards_yellow_red,-0.1906
