position,DM
minutes,1.4798
passes_completed,2.5753
passes,2.5039
dribbles_completed,2.9397
dribbles,2.6392
passes_completed_short,2.9124
passes_short,2.8899
passes_completed_medium,1.9924
passes_medium,2.0585
passes_completed_long,2.2871
passes_long,1.7582
passes_total_distance,2.4195
passes_free_kicks,0.7489
through_balls,4.1969
passes_pressure,3.0305
passes_switches,3.7802
crosses,0.9958
corner_kicks,-0.2996
passes_intercepted,3.4762
passes_blocked,1.346
dispossessed,2.9502
goals,2.1642
assists,4.5015
pens_made,4.549
pens_att,6.0429
shots_total,3.1418
shots_on_target,2.825
sca,3.3532
gca,3.893
xg,2.7468
crosses_into_penalty_area,0.9403
passes_into_final_third,4.1234
passes_into_penalty_area,3.6477
progressive_passes,4.362
carry_progressive_distance,2.8661
assisted_shots,2.6027
fouled,2.734
pens_won,3.042
tackles,1.0127
interceptions,0.5861
blocks,0.8305
tackles_won,1.193
dribble_tackles,0.5357
dribbles_vs,0.696
pressures,1.7332
pressure_regains,1.399
clearances,0.0364
errors,0.2502
aerials_won,1.2655
aerials_lost,0.6943
ball_recoveries,1.786
pens_conceded,0.7569
fouls,2.3878
cards_yellow_red,-0.3235
