position,WB
minutes,844.0
passes_completed,0.288
passes,0.8508
dribbles_completed,-0.7722
dribbles,-0.7615
passes_completed_short,0.6095
passes_short,0.7031
passes_completed_medium,-0.1438
passes_medium,0.3444
passes_completed_long,0.3885
passes_long,1.0111
passes_total_distance,0.2278
passes_free_kicks,1.117
through_balls,0.8793
passes_pressure,2.5956
passes_switches,0.547
crosses,1.7665
corner_kicks,0.9617
passes_intercepted,2.1418
passes_blocked,2.1819
dispossessed,-0.4495
goals,-0.1128
assists,0.0837
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4349
shots_on_target,0.0166
sca,0.743
gca,-0.0615
xg,-0.508
crosses_into_penalty_area,0.2808
passes_into_final_third,0.2036
passes_into_penalty_area,0.6933
progressive_passes,1.0174
carry_progressive_distance,-0.6644
assisted_shots,0.9017
fouled,-0.5129
pens_won,-0.2937
tackles,1.4389
interceptions,-0.5227
blocks,1.5046
tackles_won,0.9609
dribble_tackles,0.8213
dribbles_vs,1.1619
pressures,0.3411
pressure_regains,1.0953
clearances,0.2688
errors,-0.376
aerials_won,0.6875
aerials_lost,0.2234
ball_recoveries,0.305
pens_conceded,-0.3183
fouls,-0.3178
cards_yellow_red,-0.1907
