position,FW
minutes,3818.0
passes_completed,-1.1709
passes,-1.269
dribbles_completed,-0.2811
dribbles,-0.0856
passes_completed_short,-0.7379
passes_short,-0.7208
passes_completed_medium,-1.2292
passes_medium,-1.2417
passes_completed_long,-1.0601
passes_long,-1.3142
passes_total_distance,-1.2444
passes_free_kicks,-0.9942
through_balls,-0.131
passes_pressure,0.0241
passes_switches,-0.7888
crosses,-0.436
corner_kicks,-0.5567
passes_intercepted,-0.6974
passes_blocked,-0.3513
dispossessed,0.9061
goals,0.4919
assists,-0.0153
pens_made,0.3187
pens_att,0.666
shots_total,1.3031
shots_on_target,0.6468
sca,-0.1491
gca,0.4579
xg,1.226
crosses_into_penalty_area,-0.4339
passes_into_final_third,-1.1643
passes_into_penalty_area,-0.6812
progressive_passes,-1.4845
carry_progressive_distance,-1.3683
assisted_shots,-0.3461
fouled,0.9466
pens_won,0.2653
tackles,-0.9927
interceptions,-1.194
blocks,-0.9061
tackles_won,-0.9295
dribble_tackles,-1.2506
dribbles_vs,-0.67
pressures,1.1102
pressure_regains,0.2002
clearances,-0.6039
errors,-0.376
aerials_won,1.3067
aerials_lost,3.2769
ball_recoveries,-1.3089
pens_conceded,-0.3183
fouls,0.5131
cards_yellow_red,-0.1907
