position,RW
minutes,505.0
passes_completed,-0.9719
passes,-0.8345
dribbles_completed,1.7041
dribbles,1.6299
passes_completed_short,-0.7649
passes_short,-0.7416
passes_completed_medium,-0.9637
passes_medium,-0.9063
passes_completed_long,-0.4428
passes_long,0.2034
passes_total_distance,-0.8605
passes_free_kicks,1.0808
through_balls,-0.6322
passes_pressure,-0.5763
passes_switches,0.5142
crosses,1.069
corner_kicks,0.6275
passes_intercepted,-0.6045
passes_blocked,-0.5645
dispossessed,0.602
goals,-0.724
assists,0.6577
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3947
shots_on_target,-0.1552
sca,0.345
gca,0.5754
xg,-0.635
crosses_into_penalty_area,1.0404
passes_into_final_third,-0.862
passes_into_penalty_area,0.6431
progressive_passes,-0.5735
carry_progressive_distance,-0.0217
assisted_shots,0.6521
fouled,0.0202
pens_won,-0.2937
tackles,-0.9145
interceptions,0.2258
blocks,0.4505
tackles_won,-0.9014
dribble_tackles,-0.4939
dribbles_vs,-0.2963
pressures,0.4355
pressure_regains,0.498
clearances,-0.5862
errors,-0.376
aerials_won,-0.0609
aerials_lost,-1.3278
ball_recoveries,-0.4259
pens_conceded,-0.3183
fouls,-1.179
cards_yellow_red,-0.1907
