position,FW
passes_completed,-1.2725
passes,-1.4622
dribbles_completed,-0.2229
dribbles,-0.1395
passes_completed_short,-0.8071
passes_short,-0.7022
passes_completed_medium,-1.2655
passes_medium,-1.3648
passes_completed_long,-1.011
passes_long,-1.1299
passes_total_distance,-1.3474
passes_free_kicks,-0.9673
through_balls,-0.2063
passes_pressure,-1.3193
passes_switches,-0.6751
crosses,-0.3664
corner_kicks,-0.4509
passes_intercepted,-0.4576
passes_blocked,-0.2245
dispossessed,0.6601
goals,2.2178
assists,-0.5809
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.0146
shots_on_target,1.7566
sca,-0.0438
gca,-0.0443
xg,1.9019
crosses_into_penalty_area,-0.1902
passes_into_final_third,-0.8505
passes_into_penalty_area,-0.0274
progressive_passes,-0.9292
carry_progressive_distance,-1.2447
assisted_shots,-0.0419
fouled,1.8434
pens_won,2.1691
tackles,-1.3544
interceptions,-0.7674
blocks,-1.3163
tackles_won,-1.2867
dribble_tackles,-1.3227
dribbles_vs,-1.0121
pressures,-0.2076
pressure_regains,-0.2021
clearances,-0.8935
errors,-0.5457
aerials_won,-0.5137
aerials_lost,-0.0792
ball_recoveries,-1.7839
pens_conceded,-0.4415
fouls,-0.6576
cards_yellow_red,-0.2618
