position,FW
minutes,0.4511
passes_completed,-0.0734
passes,-0.0581
dribbles_completed,0.4724
dribbles,0.8117
passes_completed_short,0.0846
passes_short,0.1358
passes_completed_medium,-0.1401
passes_medium,-0.1421
passes_completed_long,-0.2504
passes_long,-0.2395
passes_total_distance,-0.1644
passes_free_kicks,-0.4867
through_balls,1.4215
passes_pressure,0.2558
passes_switches,-0.0509
crosses,-0.2424
corner_kicks,0.4615
passes_intercepted,0.1398
passes_blocked,0.1997
dispossessed,0.9072
goals,1.7687
assists,-0.1163
pens_made,3.8669
pens_att,3.7566
shots_total,1.7892
shots_on_target,1.6393
sca,0.8648
gca,1.0529
xg,1.6616
crosses_into_penalty_area,0.0066
passes_into_final_third,0.0748
passes_into_penalty_area,0.4162
progressive_passes,0.137
carry_progressive_distance,0.165
assisted_shots,0.5096
fouled,0.4991
pens_won,4.1787
tackles,-0.2675
interceptions,-0.1618
blocks,0.1071
tackles_won,-0.2192
dribble_tackles,-0.2665
dribbles_vs,0.2192
pressures,0.5839
pressure_regains,0.4505
clearances,-0.4154
errors,0.2502
aerials_won,-0.1406
aerials_lost,0.6112
ball_recoveries,-0.0221
pens_conceded,-0.4889
fouls,0.7482
cards_yellow_red,-0.3235
