position,AM
passes_completed,0.0012
passes,-0.0281
dribbles_completed,0.7
dribbles,0.2847
passes_completed_short,0.6506
passes_short,0.5803
passes_completed_medium,-0.345
passes_medium,-0.3336
passes_completed_long,-0.5182
passes_long,-0.3567
passes_total_distance,-0.2819
passes_free_kicks,1.473
through_balls,-0.632
passes_pressure,0.6475
passes_switches,-0.2619
crosses,0.463
corner_kicks,0.7815
passes_intercepted,-1.031
passes_blocked,-0.5786
dispossessed,-0.0186
goals,0.2861
assists,0.6417
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0328
shots_on_target,0.2671
sca,0.3225
gca,-0.2261
xg,-0.6376
crosses_into_penalty_area,0.396
passes_into_final_third,-0.33
passes_into_penalty_area,0.3458
progressive_passes,0.2009
carry_progressive_distance,0.1551
assisted_shots,0.6293
fouled,-0.9509
pens_won,-0.2935
tackles,-0.9257
interceptions,0.5736
blocks,-0.9654
tackles_won,-0.9113
dribble_tackles,-0.9707
dribbles_vs,-0.7289
pressures,2.0638
pressure_regains,0.8072
clearances,-0.6968
errors,-0.3758
aerials_won,-0.7821
aerials_lost,-0.2289
ball_recoveries,-0.7101
pens_conceded,-0.3182
fouls,-1.4733
cards_yellow_red,-0.1906
