position,RW
passes_completed,-0.0008
passes,-0.1081
dribbles_completed,1.0306
dribbles,1.0142
passes_completed_short,0.5547
passes_short,0.571
passes_completed_medium,-0.2377
passes_medium,-0.3918
passes_completed_long,-0.5683
passes_long,-0.6467
passes_total_distance,-0.2915
passes_free_kicks,-0.5351
through_balls,-0.1449
passes_pressure,0.6836
passes_switches,-0.5108
crosses,-0.4553
corner_kicks,1.4007
passes_intercepted,1.6871
passes_blocked,0.5431
dispossessed,0.6856
goals,0.0641
assists,-0.22
pens_made,-0.2418
pens_att,-0.271
shots_total,1.1325
shots_on_target,0.6561
sca,1.1646
gca,0.8246
xg,1.2819
crosses_into_penalty_area,-0.6073
passes_into_final_third,-0.3622
passes_into_penalty_area,0.5198
progressive_passes,-0.604
carry_progressive_distance,0.4359
assisted_shots,0.6778
fouled,0.2853
pens_won,-0.2935
tackles,1.1228
interceptions,-0.3435
blocks,-0.6216
tackles_won,1.1689
dribble_tackles,0.7467
dribbles_vs,-0.1133
pressures,0.6032
pressure_regains,1.4822
clearances,-0.7254
errors,-0.3758
aerials_won,-0.7217
aerials_lost,-0.6132
ball_recoveries,-0.6031
pens_conceded,-0.3182
fouls,1.4064
cards_yellow_red,-0.1906
