position,LM
passes_completed,-0.5504
passes,-0.4325
dribbles_completed,0.1677
dribbles,0.3358
passes_completed_short,-0.6208
passes_short,-0.5635
passes_completed_medium,-0.4121
passes_medium,-0.3019
passes_completed_long,-0.2432
passes_long,-0.0304
passes_total_distance,-0.403
passes_free_kicks,0.4119
through_balls,-0.632
passes_pressure,-0.4618
passes_switches,0.866
crosses,-0.5554
corner_kicks,0.9003
passes_intercepted,-0.3581
passes_blocked,-0.6511
dispossessed,-0.3289
goals,0.3757
assists,-0.2584
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1198
shots_on_target,-0.2448
sca,-0.5369
gca,-0.1565
xg,-0.2935
crosses_into_penalty_area,-0.1719
passes_into_final_third,0.0594
passes_into_penalty_area,-0.5074
progressive_passes,-0.4183
carry_progressive_distance,-0.556
assisted_shots,-0.4767
fouled,-0.7146
pens_won,-0.2935
tackles,-0.4547
interceptions,0.1013
blocks,-0.7419
tackles_won,-0.941
dribble_tackles,-0.5906
dribbles_vs,-0.3178
pressures,0.7172
pressure_regains,0.2545
clearances,-0.5916
errors,-0.3758
aerials_won,-0.2357
aerials_lost,-0.53
ball_recoveries,-0.2779
pens_conceded,-0.3182
fouls,-0.0764
cards_yellow_red,-0.1906
