position,LW
minutes,-0.6889
passes_completed,-0.6694
passes,-0.6856
dribbles_completed,-0.3333
dribbles,-0.3457
passes_completed_short,-0.5809
passes_short,-0.5743
passes_completed_medium,-0.6536
passes_medium,-0.6606
passes_completed_long,-0.6555
passes_long,-0.6302
passes_total_distance,-0.6907
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.6253
passes_switches,-0.6529
crosses,-0.1695
corner_kicks,-0.2014
passes_intercepted,-0.5751
passes_blocked,-0.498
dispossessed,-0.0543
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.171
shots_on_target,-0.2682
sca,-0.3588
gca,-0.4198
xg,-0.3062
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.5953
passes_into_penalty_area,-0.5898
progressive_passes,-0.5902
carry_progressive_distance,-0.4347
assisted_shots,-0.4544
fouled,-0.3135
pens_won,-0.3681
tackles,-0.6629
interceptions,-0.518
blocks,-0.7226
tackles_won,-0.6605
dribble_tackles,-0.6943
dribbles_vs,-0.5627
pressures,-0.4725
pressure_regains,-0.5612
clearances,-0.5488
errors,-0.5331
aerials_won,-0.6402
aerials_lost,-0.5947
ball_recoveries,-0.6721
pens_conceded,-0.4889
fouls,-0.542
cards_yellow_red,-0.3235
