position,FW
minutes,5360.0
passes_completed,-1.6064
passes,-1.7035
dribbles_completed,-0.354
dribbles,-0.198
passes_completed_short,-1.5047
passes_short,-1.4361
passes_completed_medium,-1.3857
passes_medium,-1.4439
passes_completed_long,-1.0699
passes_long,-1.2208
passes_total_distance,-1.4746
passes_free_kicks,-0.9626
through_balls,-0.2752
passes_pressure,-1.3193
passes_switches,-0.8192
crosses,-0.3604
corner_kicks,-0.5407
passes_intercepted,-0.5982
passes_blocked,-0.3211
dispossessed,0.8274
goals,2.0669
assists,0.3058
pens_made,0.1575
pens_att,0.3964
shots_total,1.803
shots_on_target,1.9757
sca,-0.1261
gca,0.409
xg,1.9198
crosses_into_penalty_area,-0.2568
passes_into_final_third,-1.04
passes_into_penalty_area,-0.2313
progressive_passes,-1.1869
carry_progressive_distance,-0.8699
assisted_shots,-0.2863
fouled,0.4446
pens_won,0.1045
tackles,-1.055
interceptions,-0.8651
blocks,-0.9523
tackles_won,-0.8968
dribble_tackles,-1.1711
dribbles_vs,-1.0053
pressures,0.6546
pressure_regains,0.2577
clearances,-0.7425
errors,-0.376
aerials_won,-0.0724
aerials_lost,1.7777
ball_recoveries,-1.6302
pens_conceded,0.1423
fouls,1.6537
cards_yellow_red,-0.1907
