position,AM
minutes,4810.0
passes_completed,-1.1677
passes,-0.798
dribbles_completed,-0.6031
dribbles,-0.6461
passes_completed_short,-0.9088
passes_short,-0.5188
passes_completed_medium,-1.0826
passes_medium,-0.7305
passes_completed_long,-0.9219
passes_long,-0.7176
passes_total_distance,-1.1193
passes_free_kicks,-0.9117
through_balls,0.9591
passes_pressure,0.1756
passes_switches,-0.8336
crosses,-0.1637
corner_kicks,-0.5567
passes_intercepted,-0.1033
passes_blocked,0.1559
dispossessed,-0.2714
goals,1.4209
assists,-0.4713
pens_made,2.4281
pens_att,2.3324
shots_total,1.411
shots_on_target,1.2644
sca,-0.2065
gca,-0.1779
xg,1.2195
crosses_into_penalty_area,-0.3875
passes_into_final_third,0.0594
passes_into_penalty_area,0.0674
progressive_passes,-0.0077
carry_progressive_distance,-1.2006
assisted_shots,-0.2401
fouled,1.2424
pens_won,0.5937
tackles,0.5557
interceptions,-0.1116
blocks,0.8845
tackles_won,0.3233
dribble_tackles,0.0487
dribbles_vs,0.8434
pressures,2.0728
pressure_regains,1.4289
clearances,-0.4296
errors,-0.376
aerials_won,3.383
aerials_lost,2.3855
ball_recoveries,-0.4904
pens_conceded,-0.3183
fouls,3.2586
cards_yellow_red,-0.1907
