position,AM
minutes,1460.0
passes_completed,-0.3664
passes,-0.1391
dribbles_completed,1.0677
dribbles,0.9457
passes_completed_short,-0.3261
passes_short,-0.3785
passes_completed_medium,-0.803
passes_medium,-0.7342
passes_completed_long,0.8895
passes_long,1.3616
passes_total_distance,-0.0994
passes_free_kicks,1.6692
through_balls,0.2416
passes_pressure,-0.6355
passes_switches,2.1709
crosses,2.1181
corner_kicks,2.1351
passes_intercepted,0.0208
passes_blocked,0.2943
dispossessed,1.3059
goals,0.3359
assists,1.2059
pens_made,1.2242
pens_att,0.9542
shots_total,0.9428
shots_on_target,0.331
sca,1.2211
gca,1.7322
xg,0.8362
crosses_into_penalty_area,1.9838
passes_into_final_third,0.4894
passes_into_penalty_area,2.0664
progressive_passes,0.6679
carry_progressive_distance,0.6917
assisted_shots,1.2605
fouled,0.6669
pens_won,-0.2937
tackles,-1.0937
interceptions,-1.3798
blocks,-1.3823
tackles_won,-0.974
dribble_tackles,-0.7849
dribbles_vs,0.2018
pressures,-0.067
pressure_regains,-0.0621
clearances,-0.9042
errors,-0.376
aerials_won,-0.4547
aerials_lost,-0.1109
ball_recoveries,-0.4428
pens_conceded,-0.3183
fouls,-0.9467
cards_yellow_red,-0.1907
