position,WB
minutes,-0.7154
passes_completed,-0.3533
passes,-0.2489
dribbles_completed,0.3017
dribbles,0.3595
passes_completed_short,0.2104
passes_short,0.4054
passes_completed_medium,-0.6697
passes_medium,-0.4851
passes_completed_long,-0.3803
passes_long,-0.614
passes_total_distance,-0.5161
passes_free_kicks,-0.5495
through_balls,0.786
passes_pressure,0.3205
passes_switches,-0.9656
crosses,0.5147
corner_kicks,-0.5565
passes_intercepted,0.4879
passes_blocked,-0.6963
dispossessed,0.397
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.124
shots_on_target,-1.0285
sca,-0.2175
gca,-0.1198
xg,-0.8908
crosses_into_penalty_area,3.3956
passes_into_final_third,-0.5223
passes_into_penalty_area,1.5086
progressive_passes,-0.0059
carry_progressive_distance,-0.3232
assisted_shots,0.329
fouled,-0.0429
pens_won,-0.2935
tackles,2.7679
interceptions,0.4549
blocks,2.3673
tackles_won,2.3627
dribble_tackles,1.2118
dribbles_vs,3.2031
pressures,3.755
pressure_regains,4.4601
clearances,-0.0513
errors,-0.3758
aerials_won,0.0715
aerials_lost,-0.2879
ball_recoveries,0.6141
pens_conceded,-0.3182
fouls,0.8722
cards_yellow_red,-0.1906
