position,RW
passes_completed,-0.194
passes,-0.0756
dribbles_completed,-0.0022
dribbles,0.3546
passes_completed_short,0.023
passes_short,0.1106
passes_completed_medium,-0.307
passes_medium,-0.2254
passes_completed_long,-0.2014
passes_long,-0.0895
passes_total_distance,-0.2398
passes_free_kicks,1.1106
through_balls,0.6909
passes_pressure,0.1017
passes_switches,0.8585
crosses,1.1481
corner_kicks,1.1491
passes_intercepted,1.0005
passes_blocked,0.9872
dispossessed,0.0324
goals,-0.1714
assists,0.7207
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0682
shots_on_target,0.5104
sca,0.9689
gca,1.1604
xg,0.0121
crosses_into_penalty_area,1.1625
passes_into_final_third,0.0124
passes_into_penalty_area,1.1324
progressive_passes,0.5303
carry_progressive_distance,0.0836
assisted_shots,1.3389
fouled,1.0201
pens_won,0.5542
tackles,-0.2689
interceptions,-0.1547
blocks,0.019
tackles_won,-0.2328
dribble_tackles,0.1453
dribbles_vs,0.3831
pressures,0.6547
pressure_regains,0.5275
clearances,-0.6385
errors,-0.5457
aerials_won,-0.7681
aerials_lost,-0.4483
ball_recoveries,-0.6769
pens_conceded,0.4298
fouls,-0.5894
cards_yellow_red,-0.2618
