position,CB
minutes,1976.0
passes_completed,0.5276
passes,0.3876
dribbles_completed,-0.9914
dribbles,-1.0511
passes_completed_short,-0.2925
passes_short,-0.53
passes_completed_medium,0.7111
passes_medium,0.6056
passes_completed_long,1.3578
passes_long,1.3257
passes_total_distance,0.9201
passes_free_kicks,0.5902
through_balls,-0.6322
passes_pressure,0.2414
passes_switches,1.3373
crosses,-1.0984
corner_kicks,-0.5567
passes_intercepted,-0.1495
passes_blocked,-1.0675
dispossessed,-1.1572
goals,-0.463
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3257
shots_on_target,-0.4707
sca,-1.4199
gca,-0.8077
xg,-0.4657
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.5099
passes_into_penalty_area,-1.1655
progressive_passes,-0.6865
carry_progressive_distance,-0.3817
assisted_shots,-1.1994
fouled,-1.2966
pens_won,-0.2937
tackles,-0.0822
interceptions,0.0768
blocks,1.0142
tackles_won,-0.0841
dribble_tackles,0.3714
dribbles_vs,-0.5803
pressures,-1.3935
pressure_regains,-0.9811
clearances,0.9867
errors,0.5794
aerials_won,-0.0828
aerials_lost,-0.7126
ball_recoveries,0.7087
pens_conceded,0.9312
fouls,-0.1269
cards_yellow_red,-0.1907
