position,RM
minutes,-0.7986
passes_completed,0.9153
passes,1.0745
dribbles_completed,0.0182
dribbles,0.282
passes_completed_short,1.4181
passes_short,1.3438
passes_completed_medium,0.5756
passes_medium,0.8054
passes_completed_long,-0.1945
passes_long,-0.0909
passes_total_distance,0.4539
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,1.4311
passes_switches,-1.088
crosses,1.6933
corner_kicks,-0.5565
passes_intercepted,0.1529
passes_blocked,2.7246
dispossessed,-0.444
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4297
shots_on_target,0.3727
sca,0.64
gca,-1.0099
xg,-0.6854
crosses_into_penalty_area,3.1935
passes_into_final_third,-0.3996
passes_into_penalty_area,2.2685
progressive_passes,0.8734
carry_progressive_distance,0.1259
assisted_shots,1.0679
fouled,-0.5064
pens_won,-0.2935
tackles,3.1062
interceptions,1.3513
blocks,2.592
tackles_won,2.6626
dribble_tackles,0.0765
dribbles_vs,0.0445
pressures,1.1681
pressure_regains,1.7965
clearances,0.3618
errors,-0.3758
aerials_won,-0.2737
aerials_lost,0.7515
ball_recoveries,0.3748
pens_conceded,-0.3182
fouls,-1.1182
cards_yellow_red,-0.1906
