position,LB
minutes,3104.0
passes_completed,0.716
passes,1.0669
dribbles_completed,-0.1558
dribbles,-0.3637
passes_completed_short,0.9617
passes_short,1.0517
passes_completed_medium,0.6571
passes_medium,1.0187
passes_completed_long,-0.2594
passes_long,0.2432
passes_total_distance,0.4276
passes_free_kicks,-0.2694
through_balls,-0.4267
passes_pressure,0.5993
passes_switches,-0.6494
crosses,-0.1315
corner_kicks,-0.5567
passes_intercepted,2.0844
passes_blocked,0.8435
dispossessed,-0.4305
goals,-0.5579
assists,-0.3064
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6009
shots_on_target,-0.5314
sca,-0.6438
gca,-0.2363
xg,-0.6828
crosses_into_penalty_area,-0.2354
passes_into_final_third,0.4706
passes_into_penalty_area,-0.3103
progressive_passes,1.1568
carry_progressive_distance,0.2936
assisted_shots,-0.8126
fouled,-0.2552
pens_won,-0.2937
tackles,1.6346
interceptions,1.8184
blocks,1.6145
tackles_won,1.206
dribble_tackles,1.0193
dribbles_vs,0.3115
pressures,-0.374
pressure_regains,0.4172
clearances,1.5163
errors,-0.376
aerials_won,1.5187
aerials_lost,-0.0926
ball_recoveries,1.3301
pens_conceded,0.4771
fouls,-0.2134
cards_yellow_red,-0.1907
