position,LM
minutes,-0.7524
passes_completed,-0.0112
passes,-0.1072
dribbles_completed,0.5392
dribbles,0.2969
passes_completed_short,0.7461
passes_short,0.7805
passes_completed_medium,-0.3399
passes_medium,-0.3355
passes_completed_long,-0.7859
passes_long,-1.0131
passes_total_distance,-0.4359
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.3096
passes_switches,-0.8996
crosses,-0.9451
corner_kicks,-0.5565
passes_intercepted,1.3897
passes_blocked,0.8312
dispossessed,-0.6306
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8589
shots_on_target,1.8008
sca,-0.7417
gca,-1.0099
xg,0.2703
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.638
passes_into_penalty_area,0.1367
progressive_passes,0.4577
carry_progressive_distance,1.5295
assisted_shots,-0.732
fouled,1.4547
pens_won,-0.2935
tackles,-0.0557
interceptions,-0.6715
blocks,-0.5357
tackles_won,-0.2208
dribble_tackles,-0.8259
dribbles_vs,-0.0719
pressures,-0.0326
pressure_regains,-0.0143
clearances,-0.8761
errors,-0.3758
aerials_won,-0.4397
aerials_lost,-0.3679
ball_recoveries,-0.6018
pens_conceded,-0.3182
fouls,2.4424
cards_yellow_red,-0.1906
