position,FW
passes_completed,-0.726
passes,-0.4227
dribbles_completed,-0.187
dribbles,0.096
passes_completed_short,-0.1405
passes_short,0.2441
passes_completed_medium,-0.9435
passes_medium,-0.6713
passes_completed_long,-0.7493
passes_long,-0.6877
passes_total_distance,-0.9156
passes_free_kicks,-0.8735
through_balls,0.8145
passes_pressure,0.2091
passes_switches,-0.1918
crosses,0.4224
corner_kicks,0.1838
passes_intercepted,1.9337
passes_blocked,1.1419
dispossessed,0.2755
goals,-0.4832
assists,0.8598
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.8684
shots_on_target,0.7429
sca,0.3287
gca,0.2323
xg,0.2641
crosses_into_penalty_area,0.2822
passes_into_final_third,-0.1782
passes_into_penalty_area,0.2089
progressive_passes,-0.2808
carry_progressive_distance,-0.4904
assisted_shots,0.1905
fouled,1.4159
pens_won,-0.3695
tackles,0.5038
interceptions,-0.2081
blocks,-0.7537
tackles_won,0.3809
dribble_tackles,0.1766
dribbles_vs,0.0432
pressures,0.2011
pressure_regains,-0.1959
clearances,-0.6001
errors,0.3775
aerials_won,0.7707
aerials_lost,0.9495
ball_recoveries,-0.7751
pens_conceded,-0.4415
fouls,0.7374
cards_yellow_red,-0.2618
