position,LW
passes_completed,-1.2677
passes,-1.1988
dribbles_completed,-0.3301
dribbles,-0.5195
passes_completed_short,-1.179
passes_short,-1.202
passes_completed_medium,-1.1088
passes_medium,-0.9319
passes_completed_long,-0.7894
passes_long,-0.9234
passes_total_distance,-1.1509
passes_free_kicks,-0.6963
through_balls,-0.632
passes_pressure,-1.2057
passes_switches,-0.5081
crosses,1.7074
corner_kicks,-0.4256
passes_intercepted,-1.2106
passes_blocked,0.7517
dispossessed,-0.7902
goals,0.8567
assists,1.4401
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4616
shots_on_target,-0.0147
sca,0.223
gca,0.2168
xg,0.1989
crosses_into_penalty_area,0.1249
passes_into_final_third,-1.0344
passes_into_penalty_area,-0.6606
progressive_passes,-1.2624
carry_progressive_distance,-0.1547
assisted_shots,0.1891
fouled,0.0118
pens_won,-0.2935
tackles,-0.826
interceptions,-0.1954
blocks,0.0339
tackles_won,-0.8712
dribble_tackles,-0.707
dribbles_vs,-0.837
pressures,-0.1085
pressure_regains,-1.1737
clearances,-0.434
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.7543
ball_recoveries,-0.8971
pens_conceded,-0.3182
fouls,-0.9275
cards_yellow_red,-0.1906
