position,LB
minutes,-0.5651
passes_completed,0.1472
passes,0.3377
dribbles_completed,-0.6699
dribbles,-0.5637
passes_completed_short,-0.0209
passes_short,-0.0045
passes_completed_medium,0.4348
passes_medium,0.7361
passes_completed_long,-0.1777
passes_long,0.0451
passes_total_distance,0.1335
passes_free_kicks,-0.2563
through_balls,0.2874
passes_pressure,0.7416
passes_switches,-0.4215
crosses,0.5765
corner_kicks,-0.5565
passes_intercepted,-0.0324
passes_blocked,0.5972
dispossessed,-0.9739
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0613
shots_on_target,-1.0285
sca,0.1107
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,1.4439
passes_into_final_third,0.2825
passes_into_penalty_area,0.1128
progressive_passes,0.52
carry_progressive_distance,-0.4118
assisted_shots,0.4681
fouled,-0.7886
pens_won,-0.2935
tackles,0.0278
interceptions,0.8045
blocks,-0.3109
tackles_won,-0.4745
dribble_tackles,0.6239
dribbles_vs,0.6211
pressures,-0.6468
pressure_regains,-0.509
clearances,-0.312
errors,-0.3758
aerials_won,-0.8756
aerials_lost,-0.3838
ball_recoveries,0.54
pens_conceded,-0.3182
fouls,-0.3632
cards_yellow_red,-0.1906
