position,AM
passes_completed,0.0422
passes,-0.1078
dribbles_completed,-0.1946
dribbles,-0.4621
passes_completed_short,0.4698
passes_short,0.4506
passes_completed_medium,-0.2591
passes_medium,-0.1797
passes_completed_long,-0.3353
passes_long,-0.7477
passes_total_distance,-0.2116
passes_free_kicks,-0.7413
through_balls,-0.632
passes_pressure,0.4663
passes_switches,-1.1397
crosses,0.236
corner_kicks,-0.1055
passes_intercepted,2.5976
passes_blocked,0.5627
dispossessed,0.1986
goals,-0.7238
assists,3.0387
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6717
shots_on_target,-0.4463
sca,1.0192
gca,1.1037
xg,-0.0374
crosses_into_penalty_area,-0.0102
passes_into_final_third,0.2669
passes_into_penalty_area,-0.5644
progressive_passes,-0.5351
carry_progressive_distance,-0.3338
assisted_shots,0.652
fouled,-0.381
pens_won,-0.2935
tackles,-0.8437
interceptions,-0.1467
blocks,-1.2299
tackles_won,-1.0048
dribble_tackles,-1.4373
dribbles_vs,-1.6924
pressures,-0.9312
pressure_regains,-0.3985
clearances,-1.0151
errors,-0.3758
aerials_won,-0.8977
aerials_lost,-1.0805
ball_recoveries,-0.8795
pens_conceded,-0.3182
fouls,-0.5051
cards_yellow_red,-0.1906
