position,AM
minutes,-0.1849
passes_completed,1.4829
passes,1.7281
dribbles_completed,3.9051
dribbles,4.3148
passes_completed_short,2.1223
passes_short,2.3222
passes_completed_medium,0.6438
passes_medium,0.704
passes_completed_long,0.7451
passes_long,1.1157
passes_total_distance,1.0619
passes_free_kicks,1.1662
through_balls,5.2084
passes_pressure,0.3938
passes_switches,0.739
crosses,0.5638
corner_kicks,3.0941
passes_intercepted,3.1331
passes_blocked,0.441
dispossessed,2.8602
goals,5.9677
assists,2.533
pens_made,9.5576
pens_att,7.9194
shots_total,1.9283
shots_on_target,3.0115
sca,3.6684
gca,5.406
xg,4.6847
crosses_into_penalty_area,-0.1217
passes_into_final_third,3.9725
passes_into_penalty_area,5.9958
progressive_passes,4.8971
carry_progressive_distance,3.848
assisted_shots,3.0433
fouled,3.4395
pens_won,1.3349
tackles,-0.5052
interceptions,-0.9189
blocks,-0.8388
tackles_won,-0.8749
dribble_tackles,-0.528
dribbles_vs,-0.034
pressures,-0.7911
pressure_regains,-0.8647
clearances,-1.0151
errors,-0.3758
aerials_won,-0.8603
aerials_lost,-1.2559
ball_recoveries,-1.005
pens_conceded,-0.3182
fouls,-1.1542
cards_yellow_red,2.7114
