position,CB
minutes,676.0
passes_completed,1.0721
passes,0.676
dribbles_completed,-0.6554
dribbles,-0.8162
passes_completed_short,0.1815
passes_short,-0.1093
passes_completed_medium,1.5239
passes_medium,1.3699
passes_completed_long,0.867
passes_long,0.3307
passes_total_distance,1.1983
passes_free_kicks,1.4915
through_balls,-0.6322
passes_pressure,-0.7162
passes_switches,-0.2539
crosses,-1.0261
corner_kicks,-0.5567
passes_intercepted,-1.2336
passes_blocked,-1.671
dispossessed,-1.415
goals,0.039
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.914
shots_on_target,-0.7026
sca,-1.2466
gca,-1.0103
xg,-0.6041
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.1577
passes_into_penalty_area,-1.0998
progressive_passes,0.0749
carry_progressive_distance,0.8733
assisted_shots,-1.3957
fouled,-0.2264
pens_won,-0.2937
tackles,0.5523
interceptions,1.4249
blocks,-0.2583
tackles_won,-0.2066
dribble_tackles,0.6776
dribbles_vs,-0.0941
pressures,-0.4082
pressure_regains,-0.098
clearances,3.2337
errors,-0.376
aerials_won,1.543
aerials_lost,0.0555
ball_recoveries,-0.048
pens_conceded,3.334
fouls,1.6209
cards_yellow_red,5.4352
