position,CM
passes_completed,0.138
passes,0.4838
dribbles_completed,-0.6363
dribbles,-0.5547
passes_completed_short,-0.0068
passes_short,0.1099
passes_completed_medium,0.2213
passes_medium,0.4838
passes_completed_long,0.194
passes_long,0.3875
passes_total_distance,0.1649
passes_free_kicks,-0.4413
through_balls,-0.2445
passes_pressure,0.5794
passes_switches,-0.4466
crosses,0.7788
corner_kicks,-0.4808
passes_intercepted,0.5023
passes_blocked,1.7447
dispossessed,-0.6253
goals,-0.5802
assists,-0.0615
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7224
shots_on_target,-0.6694
sca,-0.3114
gca,-0.2541
xg,-0.7241
crosses_into_penalty_area,0.8599
passes_into_final_third,0.1091
passes_into_penalty_area,0.0547
progressive_passes,0.4183
carry_progressive_distance,-0.7688
assisted_shots,-0.2871
fouled,1.0276
pens_won,-0.3695
tackles,0.4683
interceptions,-0.0168
blocks,0.6221
tackles_won,0.3101
dribble_tackles,-0.1679
dribbles_vs,-0.3123
pressures,0.3495
pressure_regains,0.5222
clearances,0.1758
errors,0.0307
aerials_won,0.1444
aerials_lost,0.1267
ball_recoveries,-0.0516
pens_conceded,-0.4415
fouls,0.2651
cards_yellow_red,-0.2618
