position,LB
minutes,0.8046
passes_completed,0.1318
passes,0.4167
dribbles_completed,-0.0512
dribbles,-0.075
passes_completed_short,0.004
passes_short,0.0303
passes_completed_medium,0.2707
passes_medium,0.4482
passes_completed_long,-0.0539
passes_long,0.5348
passes_total_distance,0.1041
passes_free_kicks,-0.184
through_balls,-0.632
passes_pressure,-0.1278
passes_switches,-0.3363
crosses,0.5446
corner_kicks,-0.5272
passes_intercepted,0.4581
passes_blocked,1.0638
dispossessed,-0.6809
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0419
shots_on_target,-0.7259
sca,-0.6766
gca,-0.598
xg,-0.8464
crosses_into_penalty_area,0.2413
passes_into_final_third,-0.1314
passes_into_penalty_area,-0.4869
progressive_passes,-0.0003
carry_progressive_distance,-0.1331
assisted_shots,-0.5528
fouled,-0.3721
pens_won,-0.2935
tackles,-0.0687
interceptions,1.2028
blocks,0.4153
tackles_won,-0.3244
dribble_tackles,-0.2113
dribbles_vs,-0.5928
pressures,-0.7883
pressure_regains,-0.5432
clearances,0.2301
errors,0.2716
aerials_won,0.1991
aerials_lost,-0.7501
ball_recoveries,1.2026
pens_conceded,-0.3182
fouls,-0.1445
cards_yellow_red,1.1136
