position,WB
minutes,0.4046
passes_completed,0.708
passes,0.7469
dribbles_completed,1.127
dribbles,1.2229
passes_completed_short,0.7708
passes_short,0.7669
passes_completed_medium,0.7595
passes_medium,0.7913
passes_completed_long,0.2059
passes_long,0.3119
passes_total_distance,0.5937
passes_free_kicks,-0.0625
through_balls,0.354
passes_pressure,0.7029
passes_switches,0.4782
crosses,1.8335
corner_kicks,-0.2996
passes_intercepted,0.537
passes_blocked,1.62
dispossessed,0.4745
goals,-0.3403
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0338
shots_on_target,-0.3198
sca,0.7548
gca,0.2114
xg,-0.2483
crosses_into_penalty_area,2.1542
passes_into_final_third,0.1493
passes_into_penalty_area,1.7881
progressive_passes,0.7864
carry_progressive_distance,2.0335
assisted_shots,0.6473
fouled,-0.4913
pens_won,-0.3681
tackles,-0.0604
interceptions,0.1231
blocks,0.7241
tackles_won,-0.1604
dribble_tackles,0.3218
dribbles_vs,0.1429
pressures,0.0655
pressure_regains,0.2055
clearances,0.2726
errors,0.2502
aerials_won,-0.0666
aerials_lost,-0.0541
ball_recoveries,0.4524
pens_conceded,2.0027
fouls,-0.1388
cards_yellow_red,-0.3235
