position,RW
passes_completed,-1.4593
passes,-1.5622
dribbles_completed,1.676
dribbles,1.8029
passes_completed_short,-1.1036
passes_short,-1.0692
passes_completed_medium,-1.2677
passes_medium,-1.2243
passes_completed_long,-1.1634
passes_long,-1.0985
passes_total_distance,-1.4828
passes_free_kicks,-1.0398
through_balls,-0.372
passes_pressure,-1.2965
passes_switches,-0.637
crosses,1.4622
corner_kicks,-0.3588
passes_intercepted,-0.865
passes_blocked,0.2624
dispossessed,1.1106
goals,0.9172
assists,0.7169
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.8908
shots_on_target,2.0007
sca,0.3574
gca,0.9175
xg,1.5601
crosses_into_penalty_area,0.4832
passes_into_final_third,-1.3542
passes_into_penalty_area,-0.2208
progressive_passes,-1.3858
carry_progressive_distance,1.3176
assisted_shots,0.1252
fouled,0.1937
pens_won,-0.3695
tackles,0.0286
interceptions,-0.9178
blocks,-1.4959
tackles_won,0.4574
dribble_tackles,-1.0677
dribbles_vs,-0.8512
pressures,0.4719
pressure_regains,-0.1093
clearances,-0.7679
errors,-0.5457
aerials_won,-0.5169
aerials_lost,1.0983
ball_recoveries,-1.4
pens_conceded,-0.4415
fouls,1.1067
cards_yellow_red,-0.2618
