position,GK
minutes,0.1847
passes_completed,-0.4317
passes,-0.2873
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.809
passes_short,-0.8318
passes_completed_medium,-0.5972
passes_medium,-0.6509
passes_completed_long,1.03
passes_long,1.3343
passes_total_distance,0.1502
passes_free_kicks,2.2428
through_balls,-0.5
passes_pressure,-0.4851
passes_switches,-0.1421
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6148
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3161
passes_into_penalty_area,-0.6203
progressive_passes,-0.7807
carry_progressive_distance,-0.3878
assisted_shots,-0.6472
fouled,-0.7199
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8488
pressures,-0.9067
pressure_regains,-0.9168
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.433
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
