position,RB
passes_completed,-0.3136
passes,-0.5412
dribbles_completed,-0.9568
dribbles,-1.0188
passes_completed_short,-1.0695
passes_short,-1.1472
passes_completed_medium,0.116
passes_medium,0.0939
passes_completed_long,0.6421
passes_long,0.1152
passes_total_distance,0.0546
passes_free_kicks,0.3166
through_balls,-0.7252
passes_pressure,-1.6521
passes_switches,-0.3654
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.0193
passes_blocked,-1.4712
dispossessed,-1.0654
goals,-0.3733
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9148
shots_on_target,-0.842
sca,-1.3448
gca,-1.0626
xg,-0.7675
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.9838
passes_into_penalty_area,-1.219
progressive_passes,-0.7955
carry_progressive_distance,-1.0226
assisted_shots,-1.1977
fouled,-0.5018
pens_won,-0.3695
tackles,0.1577
interceptions,-0.315
blocks,0.156
tackles_won,0.112
dribble_tackles,0.2516
dribbles_vs,-0.4539
pressures,-0.7069
pressure_regains,-0.7604
clearances,2.4305
errors,2.087
aerials_won,0.6766
aerials_lost,-0.0122
ball_recoveries,0.1321
pens_conceded,-0.4415
fouls,-0.0516
cards_yellow_red,-0.2618
