position,WB
minutes,659.0
passes_completed,0.6011
passes,0.6067
dribbles_completed,-0.1887
dribbles,-0.1571
passes_completed_short,1.0075
passes_short,0.9337
passes_completed_medium,0.3261
passes_medium,0.5535
passes_completed_long,-0.008
passes_long,-0.2036
passes_total_distance,0.3845
passes_free_kicks,-0.5386
through_balls,0.3357
passes_pressure,-0.5403
passes_switches,-0.8096
crosses,0.3284
corner_kicks,-0.5567
passes_intercepted,-0.8974
passes_blocked,0.1283
dispossessed,-0.6421
goals,0.8415
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6146
shots_on_target,-0.0246
sca,-0.9032
gca,-1.0103
xg,0.4826
crosses_into_penalty_area,0.5985
passes_into_final_third,-0.1198
passes_into_penalty_area,0.1872
progressive_passes,0.4801
carry_progressive_distance,-0.7139
assisted_shots,-0.4149
fouled,-0.3739
pens_won,-0.2937
tackles,0.9407
interceptions,-0.2097
blocks,0.2252
tackles_won,-0.1646
dribble_tackles,1.4555
dribbles_vs,1.239
pressures,0.8971
pressure_regains,0.5121
clearances,0.2181
errors,-0.376
aerials_won,0.2374
aerials_lost,-0.3345
ball_recoveries,-0.1719
pens_conceded,-0.3183
fouls,1.9367
cards_yellow_red,-0.1907
