position,WB
minutes,-0.4566
passes_completed,-0.1798
passes,0.2082
dribbles_completed,-0.3294
dribbles,-0.4255
passes_completed_short,-0.3237
passes_short,-0.257
passes_completed_medium,0.1286
passes_medium,0.4542
passes_completed_long,-0.3778
passes_long,0.3225
passes_total_distance,-0.1692
passes_free_kicks,0.1994
through_balls,-0.632
passes_pressure,1.2602
passes_switches,-0.6183
crosses,0.8276
corner_kicks,-0.36
passes_intercepted,-0.4015
passes_blocked,0.4013
dispossessed,-0.2432
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0238
shots_on_target,-0.0139
sca,0.0007
gca,-1.0099
xg,-0.519
crosses_into_penalty_area,1.7119
passes_into_final_third,-0.7379
passes_into_penalty_area,-0.0127
progressive_passes,-0.3331
carry_progressive_distance,-0.7043
assisted_shots,-0.2061
fouled,0.2928
pens_won,-0.2935
tackles,0.6039
interceptions,0.3106
blocks,0.2526
tackles_won,-0.3879
dribble_tackles,1.5772
dribbles_vs,0.9483
pressures,0.0179
pressure_regains,-0.38
clearances,0.6051
errors,1.7948
aerials_won,0.4257
aerials_lost,-0.5746
ball_recoveries,0.4734
pens_conceded,-0.3182
fouls,-1.206
cards_yellow_red,-0.1906
