position,RW
minutes,442.0
passes_completed,-0.2101
passes,-0.2019
dribbles_completed,1.8997
dribbles,2.3186
passes_completed_short,1.0334
passes_short,1.3053
passes_completed_medium,-0.9385
passes_medium,-0.9633
passes_completed_long,-0.8015
passes_long,-0.9037
passes_total_distance,-0.5995
passes_free_kicks,-1.022
through_balls,3.697
passes_pressure,-0.2154
passes_switches,-0.9586
crosses,-0.6321
corner_kicks,-0.3634
passes_intercepted,0.0515
passes_blocked,-0.3791
dispossessed,3.6549
goals,-0.724
assists,0.8614
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0455
shots_on_target,-1.029
sca,0.9637
gca,0.8015
xg,-0.5985
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.3785
passes_into_penalty_area,0.2843
progressive_passes,0.0297
carry_progressive_distance,0.8582
assisted_shots,0.0666
fouled,0.5357
pens_won,-0.2937
tackles,1.1642
interceptions,-1.6376
blocks,-0.1105
tackles_won,0.6563
dribble_tackles,1.7975
dribbles_vs,0.6609
pressures,2.0174
pressure_regains,1.5163
clearances,-0.7703
errors,-0.376
aerials_won,-0.5224
aerials_lost,0.7879
ball_recoveries,0.3057
pens_conceded,-0.3183
fouls,-0.7258
cards_yellow_red,-0.1907
