position,DM
passes_completed,1.2993
passes,1.1089
dribbles_completed,-0.5933
dribbles,-0.7454
passes_completed_short,0.4866
passes_short,0.5006
passes_completed_medium,1.5293
passes_medium,1.3745
passes_completed_long,1.3731
passes_long,0.7774
passes_total_distance,1.4363
passes_free_kicks,1.8624
through_balls,-0.632
passes_pressure,0.5055
passes_switches,0.6906
crosses,-1.0235
corner_kicks,-0.5565
passes_intercepted,-0.0532
passes_blocked,-0.6091
dispossessed,-0.4923
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9528
shots_on_target,-0.8066
sca,-0.8335
gca,-0.4058
xg,-0.7607
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.1208
passes_into_penalty_area,-0.7411
progressive_passes,0.3214
carry_progressive_distance,-0.0104
assisted_shots,-0.875
fouled,1.21
pens_won,-0.2935
tackles,1.4606
interceptions,0.6347
blocks,-0.1444
tackles_won,1.0139
dribble_tackles,1.5594
dribbles_vs,1.0617
pressures,0.5815
pressure_regains,0.6422
clearances,0.5386
errors,-0.3758
aerials_won,0.3667
aerials_lost,-0.5278
ball_recoveries,1.1814
pens_conceded,0.9236
fouls,0.5951
cards_yellow_red,-0.1906
