position,FW
minutes,5033.0
passes_completed,-1.0807
passes,-0.7369
dribbles_completed,-0.6905
dribbles,-0.6252
passes_completed_short,-0.5484
passes_short,0.1461
passes_completed_medium,-1.2592
passes_medium,-1.0159
passes_completed_long,-0.9621
passes_long,-1.1309
passes_total_distance,-1.1771
passes_free_kicks,-1.022
through_balls,-0.252
passes_pressure,1.4051
passes_switches,-0.9159
crosses,-0.8115
corner_kicks,-0.5567
passes_intercepted,0.322
passes_blocked,-0.5079
dispossessed,0.4469
goals,1.0183
assists,-0.3412
pens_made,0.1834
pens_att,0.4398
shots_total,1.3648
shots_on_target,1.1628
sca,-0.2863
gca,0.183
xg,1.4344
crosses_into_penalty_area,-0.7243
passes_into_final_third,-0.2126
passes_into_penalty_area,-0.7207
progressive_passes,-0.6373
carry_progressive_distance,-1.7144
assisted_shots,-0.6252
fouled,0.4368
pens_won,0.1304
tackles,-0.8262
interceptions,-0.8897
blocks,-0.271
tackles_won,-0.7732
dribble_tackles,-0.9643
dribbles_vs,-0.606
pressures,0.1455
pressure_regains,-0.23
clearances,-0.1325
errors,-0.376
aerials_won,5.8286
aerials_lost,3.3173
ball_recoveries,-1.036
pens_conceded,-0.3183
fouls,0.4169
cards_yellow_red,-0.1907
