position,LB
passes_completed,0.5422
passes,0.688
dribbles_completed,-0.8256
dribbles,-0.8757
passes_completed_short,0.3881
passes_short,0.2263
passes_completed_medium,0.5142
passes_medium,0.5349
passes_completed_long,0.5103
passes_long,0.8713
passes_total_distance,0.6042
passes_free_kicks,0.0841
through_balls,-0.7252
passes_pressure,0.2828
passes_switches,0.2701
crosses,-0.605
corner_kicks,-0.4808
passes_intercepted,-1.4007
passes_blocked,-0.1942
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0458
shots_on_target,-0.02
sca,-0.7145
gca,0.4756
xg,-0.5099
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.5818
passes_into_penalty_area,-0.8959
progressive_passes,-0.0842
carry_progressive_distance,0.4001
assisted_shots,-0.9932
fouled,-0.8054
pens_won,-0.3695
tackles,-0.3275
interceptions,0.1476
blocks,1.2686
tackles_won,-0.4436
dribble_tackles,-0.688
dribbles_vs,0.0157
pressures,-0.4752
pressure_regains,0.3476
clearances,1.4616
errors,1.6477
aerials_won,-0.0433
aerials_lost,-0.7291
ball_recoveries,0.6389
pens_conceded,2.372
fouls,-0.0795
cards_yellow_red,-0.2618
