position,RW
minutes,416.0
passes_completed,1.5019
passes,1.4456
dribbles_completed,3.0499
dribbles,3.5684
passes_completed_short,2.1157
passes_short,2.099
passes_completed_medium,0.825
passes_medium,0.8935
passes_completed_long,0.7287
passes_long,0.4746
passes_total_distance,1.1093
passes_free_kicks,0.5096
through_balls,0.9011
passes_pressure,2.045
passes_switches,0.2274
crosses,0.1132
corner_kicks,0.0594
passes_intercepted,1.6923
passes_blocked,-0.9179
dispossessed,-0.1907
goals,-0.724
assists,0.9634
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.949
shots_on_target,-0.4986
sca,1.4797
gca,-0.0478
xg,-0.1139
crosses_into_penalty_area,0.6798
passes_into_final_third,0.7605
passes_into_penalty_area,0.7222
progressive_passes,0.1603
carry_progressive_distance,2.2024
assisted_shots,1.7117
fouled,3.3051
pens_won,-0.2937
tackles,0.0795
interceptions,0.172
blocks,2.7507
tackles_won,0.8121
dribble_tackles,-1.4379
dribbles_vs,-0.4464
pressures,1.9846
pressure_regains,3.3542
clearances,-0.6247
errors,-0.376
aerials_won,0.1694
aerials_lost,0.2457
ball_recoveries,0.5884
pens_conceded,-0.3183
fouls,1.1087
cards_yellow_red,-0.1907
