position,LM
minutes,1295.0
passes_completed,-0.2602
passes,0.2012
dribbles_completed,-0.17
dribbles,-0.2315
passes_completed_short,-0.0258
passes_short,0.2158
passes_completed_medium,-0.5766
passes_medium,-0.3327
passes_completed_long,0.1948
passes_long,0.9208
passes_total_distance,-0.1988
passes_free_kicks,0.782
through_balls,-0.1397
passes_pressure,0.8704
passes_switches,1.2852
crosses,2.7047
corner_kicks,0.8287
passes_intercepted,-0.2286
passes_blocked,1.584
dispossessed,0.0795
goals,0.471
assists,-0.2141
pens_made,1.4109
pens_att,1.1103
shots_total,-0.2348
shots_on_target,-0.1772
sca,0.3506
gca,-0.3919
xg,-0.0922
crosses_into_penalty_area,1.6075
passes_into_final_third,-0.1782
passes_into_penalty_area,1.5181
progressive_passes,0.7925
carry_progressive_distance,0.3779
assisted_shots,1.0
fouled,-0.163
pens_won,-0.2937
tackles,0.1697
interceptions,0.1064
blocks,0.708
tackles_won,-0.2564
dribble_tackles,0.4026
dribbles_vs,-0.0115
pressures,0.1989
pressure_regains,-0.1574
clearances,-0.7226
errors,-0.376
aerials_won,-0.6476
aerials_lost,-0.7501
ball_recoveries,0.1307
pens_conceded,-0.3183
fouls,-0.1314
cards_yellow_red,2.7461
