position,CM
minutes,-0.7209
passes_completed,-1.0132
passes,-0.839
dribbles_completed,-1.2419
dribbles,-1.2665
passes_completed_short,-0.9366
passes_short,-0.7484
passes_completed_medium,-0.7309
passes_medium,-0.4483
passes_completed_long,-1.0938
passes_long,-0.8486
passes_total_distance,-1.0301
passes_free_kicks,-0.7808
through_balls,-0.632
passes_pressure,-0.4625
passes_switches,-0.7382
crosses,-0.7987
corner_kicks,-0.5565
passes_intercepted,-1.3784
passes_blocked,-1.8644
dispossessed,-1.1833
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,-1.3466
gca,-0.1017
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.4997
passes_into_penalty_area,-0.9882
progressive_passes,-0.88
carry_progressive_distance,-1.8045
assisted_shots,-1.1019
fouled,-0.2857
pens_won,-0.2935
tackles,-1.0018
interceptions,1.3513
blocks,-0.7456
tackles_won,-0.7646
dribble_tackles,-0.8966
dribbles_vs,-1.0116
pressures,0.0321
pressure_regains,-0.0792
clearances,0.4601
errors,-0.3758
aerials_won,0.9181
aerials_lost,-0.0546
ball_recoveries,1.5789
pens_conceded,-0.3182
fouls,0.9317
cards_yellow_red,8.4364
