position,DM
passes_completed,1.1205
passes,0.9922
dribbles_completed,-0.557
dribbles,-0.7303
passes_completed_short,-0.0995
passes_short,-0.2765
passes_completed_medium,1.5606
passes_medium,1.4316
passes_completed_long,1.5034
passes_long,1.1005
passes_total_distance,1.5534
passes_free_kicks,0.6956
through_balls,-0.3687
passes_pressure,-0.3684
passes_switches,1.5922
crosses,-0.9469
corner_kicks,-0.4808
passes_intercepted,-0.3914
passes_blocked,-0.7472
dispossessed,-1.05
goals,-0.7415
assists,-0.0707
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7529
shots_on_target,-0.6102
sca,-0.854
gca,-0.4631
xg,-0.6903
crosses_into_penalty_area,-0.8365
passes_into_final_third,1.1753
passes_into_penalty_area,-0.6524
progressive_passes,1.127
carry_progressive_distance,0.0622
assisted_shots,-0.8298
fouled,-0.677
pens_won,-0.3695
tackles,-0.4885
interceptions,0.4414
blocks,0.9965
tackles_won,-0.477
dribble_tackles,-0.5555
dribbles_vs,-0.6344
pressures,-0.7234
pressure_regains,-0.4694
clearances,1.1976
errors,0.3092
aerials_won,0.1408
aerials_lost,-0.6757
ball_recoveries,0.4763
pens_conceded,2.8482
fouls,-0.2056
cards_yellow_red,-0.2618
