position,RW
minutes,433.0
passes_completed,0.3969
passes,0.5859
dribbles_completed,-1.0133
dribbles,-0.8447
passes_completed_short,0.9627
passes_short,1.1834
passes_completed_medium,0.0328
passes_medium,0.133
passes_completed_long,-0.1858
passes_long,0.2254
passes_total_distance,0.1391
passes_free_kicks,0.6947
through_balls,-0.6322
passes_pressure,0.6265
passes_switches,-0.0589
crosses,0.407
corner_kicks,1.4164
passes_intercepted,0.5784
passes_blocked,-0.3483
dispossessed,-0.9445
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2008
shots_on_target,-0.5194
sca,-0.1614
gca,-1.0103
xg,0.6023
crosses_into_penalty_area,1.3549
passes_into_final_third,-0.6074
passes_into_penalty_area,1.6177
progressive_passes,0.3396
carry_progressive_distance,-0.6057
assisted_shots,-0.5001
fouled,0.5815
pens_won,-0.2937
tackles,-0.0009
interceptions,-1.203
blocks,0.2629
tackles_won,-0.3824
dribble_tackles,1.8648
dribbles_vs,0.7157
pressures,-0.7744
pressure_regains,-0.7116
clearances,-0.7652
errors,-0.376
aerials_won,-0.5096
aerials_lost,-0.032
ball_recoveries,-0.232
pens_conceded,-0.3183
fouls,-1.035
cards_yellow_red,-0.1907
