position,LW
minutes,-0.395
passes_completed,-0.6238
passes,-0.4186
dribbles_completed,-0.2189
dribbles,-0.135
passes_completed_short,-0.4187
passes_short,-0.317
passes_completed_medium,-0.6299
passes_medium,-0.6026
passes_completed_long,-0.5977
passes_long,-0.301
passes_total_distance,-0.661
passes_free_kicks,-0.5836
through_balls,-0.632
passes_pressure,-0.1207
passes_switches,0.3953
crosses,1.3908
corner_kicks,0.3246
passes_intercepted,-0.334
passes_blocked,2.7418
dispossessed,1.4217
goals,-0.1918
assists,-0.0268
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9192
shots_on_target,0.109
sca,-0.0218
gca,0.2288
xg,0.1095
crosses_into_penalty_area,0.7911
passes_into_final_third,-0.8864
passes_into_penalty_area,1.0151
progressive_passes,-0.3324
carry_progressive_distance,0.7666
assisted_shots,0.0713
fouled,0.2164
pens_won,-0.2935
tackles,0.6683
interceptions,-0.4724
blocks,0.7138
tackles_won,0.7613
dribble_tackles,1.2664
dribbles_vs,0.3199
pressures,0.3483
pressure_regains,-0.0908
clearances,-0.5121
errors,1.571
aerials_won,-0.4828
aerials_lost,-0.5558
ball_recoveries,-0.218
pens_conceded,-0.3182
fouls,0.2108
cards_yellow_red,-0.1906
