position,LB
minutes,515.0
passes_completed,0.7915
passes,1.3349
dribbles_completed,-0.4719
dribbles,-0.0834
passes_completed_short,0.5031
passes_short,0.697
passes_completed_medium,0.8894
passes_medium,1.2037
passes_completed_long,0.5456
passes_long,1.6744
passes_total_distance,0.7331
passes_free_kicks,0.2152
through_balls,-0.6322
passes_pressure,0.1048
passes_switches,0.1028
crosses,1.0262
corner_kicks,0.1069
passes_intercepted,2.6485
passes_blocked,-0.3347
dispossessed,0.3651
goals,-0.724
assists,0.6299
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9667
shots_on_target,-0.6006
sca,1.0143
gca,0.5446
xg,-0.8911
crosses_into_penalty_area,1.6218
passes_into_final_third,0.7301
passes_into_penalty_area,2.5185
progressive_passes,2.1983
carry_progressive_distance,0.6642
assisted_shots,1.3654
fouled,-0.2488
pens_won,-0.2937
tackles,1.1338
interceptions,0.9205
blocks,2.8689
tackles_won,0.3029
dribble_tackles,1.3389
dribbles_vs,0.6986
pressures,-0.5281
pressure_regains,-0.4856
clearances,1.4049
errors,3.2895
aerials_won,0.7977
aerials_lost,0.8511
ball_recoveries,1.4343
pens_conceded,-0.3183
fouls,1.3517
cards_yellow_red,-0.1907
