position,RB
passes_completed,1.5892
passes,1.6315
dribbles_completed,-0.4827
dribbles,-0.1383
passes_completed_short,2.4098
passes_short,2.5899
passes_completed_medium,1.1174
passes_medium,1.2253
passes_completed_long,-0.4341
passes_long,-0.6211
passes_total_distance,0.8343
passes_free_kicks,0.5556
through_balls,-0.7252
passes_pressure,0.8857
passes_switches,-0.9792
crosses,0.3571
corner_kicks,-0.4808
passes_intercepted,1.0464
passes_blocked,0.621
dispossessed,-0.6159
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9084
shots_on_target,-0.2454
sca,-0.7758
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,0.3283
passes_into_final_third,0.302
passes_into_penalty_area,0.0199
progressive_passes,-0.0459
carry_progressive_distance,-0.4223
assisted_shots,-0.389
fouled,1.3447
pens_won,4.2054
tackles,1.5918
interceptions,1.3701
blocks,0.79
tackles_won,1.5063
dribble_tackles,2.131
dribbles_vs,2.4593
pressures,0.0686
pressure_regains,0.4853
clearances,0.3928
errors,-0.5457
aerials_won,1.4356
aerials_lost,0.4602
ball_recoveries,0.3831
pens_conceded,-0.4415
fouls,-1.0233
cards_yellow_red,-0.2618
