position,RW
minutes,-0.5078
passes_completed,-0.6838
passes,-0.3898
dribbles_completed,0.5233
dribbles,0.7479
passes_completed_short,-0.4714
passes_short,-0.5032
passes_completed_medium,-0.8772
passes_medium,-0.6707
passes_completed_long,-0.0078
passes_long,0.55
passes_total_distance,-0.5708
passes_free_kicks,1.0031
through_balls,-0.632
passes_pressure,-0.3345
passes_switches,1.0565
crosses,1.7895
corner_kicks,1.5068
passes_intercepted,-0.248
passes_blocked,0.8072
dispossessed,2.2107
goals,-0.0681
assists,0.1462
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8394
shots_on_target,0.9344
sca,0.2704
gca,0.008
xg,0.5065
crosses_into_penalty_area,-0.4458
passes_into_final_third,-0.7845
passes_into_penalty_area,0.8395
progressive_passes,0.362
carry_progressive_distance,0.2865
assisted_shots,0.4122
fouled,1.8908
pens_won,-0.2935
tackles,1.0106
interceptions,-0.9193
blocks,0.5271
tackles_won,0.765
dribble_tackles,0.9862
dribbles_vs,0.8527
pressures,-0.1359
pressure_regains,-0.0399
clearances,-0.9462
errors,-0.3758
aerials_won,-0.561
aerials_lost,-0.1387
ball_recoveries,-0.0396
pens_conceded,-0.3182
fouls,0.3645
cards_yellow_red,-0.1906
