position,LM
minutes,440.0
passes_completed,-0.3836
passes,-0.4337
dribbles_completed,3.2667
dribbles,2.3349
passes_completed_short,0.0574
passes_short,-0.135
passes_completed_medium,-0.7294
passes_medium,-0.872
passes_completed_long,-0.2812
passes_long,-0.0674
passes_total_distance,-0.4826
passes_free_kicks,2.3569
through_balls,-0.6322
passes_pressure,0.5671
passes_switches,0.7962
crosses,-0.2924
corner_kicks,1.7733
passes_intercepted,0.0602
passes_blocked,1.4191
dispossessed,1.826
goals,3.9655
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8244
shots_on_target,2.9823
sca,1.1415
gca,-1.0103
xg,1.4603
crosses_into_penalty_area,0.5963
passes_into_final_third,-0.6236
passes_into_penalty_area,0.2915
progressive_passes,-0.0919
carry_progressive_distance,1.1802
assisted_shots,2.1298
fouled,-0.2837
pens_won,-0.2937
tackles,1.1784
interceptions,-0.3544
blocks,1.186
tackles_won,0.6676
dribble_tackles,-0.3545
dribbles_vs,0.6729
pressures,0.4582
pressure_regains,1.2678
clearances,-0.5228
errors,-0.376
aerials_won,-0.9314
aerials_lost,-0.9028
ball_recoveries,-0.0519
pens_conceded,-0.3183
fouls,-1.0511
cards_yellow_red,-0.1907
