position,FW
passes_completed,-1.0069
passes,-1.236
dribbles_completed,0.5312
dribbles,0.2123
passes_completed_short,-0.335
passes_short,-0.2632
passes_completed_medium,-1.2173
passes_medium,-1.2771
passes_completed_long,-1.2355
passes_long,-1.3422
passes_total_distance,-1.3373
passes_free_kicks,-1.0229
through_balls,-0.2128
passes_pressure,-0.2965
passes_switches,-1.2073
crosses,-0.8512
corner_kicks,-0.4808
passes_intercepted,-0.2086
passes_blocked,-0.9823
dispossessed,0.5778
goals,2.696
assists,0.5685
pens_made,0.545
pens_att,1.0761
shots_total,1.1218
shots_on_target,1.5187
sca,0.6486
gca,1.8099
xg,2.228
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.8106
passes_into_penalty_area,0.0481
progressive_passes,-0.6394
carry_progressive_distance,-1.0228
assisted_shots,0.679
fouled,0.313
pens_won,2.9725
tackles,-0.1497
interceptions,-1.156
blocks,-1.5547
tackles_won,0.2171
dribble_tackles,-1.1053
dribbles_vs,-0.9024
pressures,0.3595
pressure_regains,0.2892
clearances,-0.8816
errors,-0.5457
aerials_won,0.4159
aerials_lost,1.6029
ball_recoveries,-1.6879
pens_conceded,-0.4415
fouls,1.2143
cards_yellow_red,-0.2618
