position,RB
passes_completed,1.1693
passes,1.204
dribbles_completed,1.0837
dribbles,1.2899
passes_completed_short,2.0179
passes_short,1.9792
passes_completed_medium,0.581
passes_medium,0.6665
passes_completed_long,-0.3996
passes_long,-0.3774
passes_total_distance,0.5112
passes_free_kicks,-0.3766
through_balls,0.1383
passes_pressure,0.9067
passes_switches,-0.2589
crosses,1.4639
corner_kicks,-0.0998
passes_intercepted,0.71
passes_blocked,1.3154
dispossessed,0.3145
goals,-0.5483
assists,0.2608
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2016
shots_on_target,-0.6827
sca,0.5371
gca,0.3898
xg,-0.3794
crosses_into_penalty_area,2.3902
passes_into_final_third,0.213
passes_into_penalty_area,0.9674
progressive_passes,0.2124
carry_progressive_distance,1.7176
assisted_shots,0.462
fouled,0.4256
pens_won,0.5693
tackles,1.3484
interceptions,0.8704
blocks,0.2463
tackles_won,1.3854
dribble_tackles,1.3214
dribbles_vs,0.4019
pressures,-0.0465
pressure_regains,0.2824
clearances,-0.2089
errors,-0.5457
aerials_won,0.0673
aerials_lost,-0.2877
ball_recoveries,0.8743
pens_conceded,-0.4415
fouls,0.232
cards_yellow_red,0.554
