position,LM
minutes,536.0
passes_completed,-0.9703
passes,-0.8869
dribbles_completed,0.6083
dribbles,0.78
passes_completed_short,-0.8067
passes_short,-0.5532
passes_completed_medium,-0.9492
passes_medium,-0.9865
passes_completed_long,-0.6273
passes_long,-0.6829
passes_total_distance,-0.9186
passes_free_kicks,-0.8239
through_balls,-0.6322
passes_pressure,1.242
passes_switches,-0.3156
crosses,-0.1665
corner_kicks,-0.3973
passes_intercepted,-0.677
passes_blocked,2.0564
dispossessed,2.3857
goals,0.2384
assists,0.575
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.9695
shots_on_target,1.029
sca,0.5003
gca,0.4837
xg,0.7979
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.7003
passes_into_penalty_area,-0.5202
progressive_passes,-0.4442
carry_progressive_distance,0.6332
assisted_shots,0.5337
fouled,2.4191
pens_won,-0.2937
tackles,0.6147
interceptions,0.118
blocks,0.0245
tackles_won,0.5128
dribble_tackles,-0.5485
dribbles_vs,-0.7881
pressures,-0.1848
pressure_regains,1.0734
clearances,-0.0044
errors,-0.376
aerials_won,0.3839
aerials_lost,1.2892
ball_recoveries,0.2839
pens_conceded,-0.3183
fouls,-0.4132
cards_yellow_red,-0.1907
