position,AM
minutes,-0.6682
passes_completed,-0.6264
passes,-0.6487
dribbles_completed,-0.4088
dribbles,-0.3913
passes_completed_short,-0.5374
passes_short,-0.5393
passes_completed_medium,-0.6227
passes_medium,-0.6444
passes_completed_long,-0.6089
passes_long,-0.5914
passes_total_distance,-0.645
passes_free_kicks,-0.5052
through_balls,-0.2865
passes_pressure,-0.6472
passes_switches,-0.434
crosses,-0.4427
corner_kicks,0.3878
passes_intercepted,-0.456
passes_blocked,-0.2986
dispossessed,-0.2706
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4455
shots_on_target,-0.4229
sca,-0.3725
gca,-0.4198
xg,-0.4219
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.465
passes_into_penalty_area,-0.4678
progressive_passes,-0.5816
carry_progressive_distance,-0.5602
assisted_shots,-0.3442
fouled,0.0166
pens_won,0.7686
tackles,-0.6441
interceptions,-0.4111
blocks,-0.4886
tackles_won,-0.5723
dribble_tackles,-0.6408
dribbles_vs,-0.353
pressures,-0.3104
pressure_regains,-0.3715
clearances,-0.5899
errors,-0.5331
aerials_won,-0.5847
aerials_lost,-0.6155
ball_recoveries,-0.6534
pens_conceded,-0.4889
fouls,-0.3539
cards_yellow_red,-0.3235
