position,RM
passes_completed,-0.0148
passes,0.5096
dribbles_completed,0.0454
dribbles,0.1715
passes_completed_short,0.0364
passes_short,0.2564
passes_completed_medium,-0.2377
passes_medium,0.1133
passes_completed_long,0.2756
passes_long,0.6547
passes_total_distance,0.0126
passes_free_kicks,0.5144
through_balls,2.617
passes_pressure,1.6183
passes_switches,1.721
crosses,0.7668
corner_kicks,3.5585
passes_intercepted,1.6059
passes_blocked,1.3228
dispossessed,0.8322
goals,-0.7415
assists,1.0077
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.7365
shots_on_target,-0.5453
sca,2.45
gca,0.8113
xg,-0.4772
crosses_into_penalty_area,0.5512
passes_into_final_third,1.3027
passes_into_penalty_area,0.5522
progressive_passes,1.524
carry_progressive_distance,0.4208
assisted_shots,3.5202
fouled,0.7462
pens_won,-0.3695
tackles,-0.0696
interceptions,1.5838
blocks,0.3556
tackles_won,-0.5563
dribble_tackles,0.4364
dribbles_vs,1.1276
pressures,1.6565
pressure_regains,1.3875
clearances,-0.3174
errors,-0.5457
aerials_won,-0.5193
aerials_lost,-0.1497
ball_recoveries,0.9611
pens_conceded,-0.4415
fouls,-0.1081
cards_yellow_red,-0.2618
