position,DM
minutes,1581.0
passes_completed,4.0968
passes,3.7494
dribbles_completed,-0.2385
dribbles,-0.5345
passes_completed_short,3.9156
passes_short,3.6015
passes_completed_medium,3.4351
passes_medium,3.2045
passes_completed_long,2.8621
passes_long,2.2313
passes_total_distance,3.8244
passes_free_kicks,2.3364
through_balls,1.385
passes_pressure,2.1252
passes_switches,2.6297
crosses,-0.8542
corner_kicks,0.6862
passes_intercepted,0.2773
passes_blocked,-0.7019
dispossessed,-1.0284
goals,-0.724
assists,-0.3149
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.1672
shots_on_target,-0.3312
sca,0.0759
gca,-0.2505
xg,-0.5639
crosses_into_penalty_area,-0.8508
passes_into_final_third,3.8519
passes_into_penalty_area,-0.5957
progressive_passes,3.488
carry_progressive_distance,1.4578
assisted_shots,-0.0875
fouled,0.6423
pens_won,-0.2937
tackles,0.9283
interceptions,0.029
blocks,-0.2034
tackles_won,0.9511
dribble_tackles,2.4817
dribbles_vs,2.1773
pressures,-0.14
pressure_regains,0.0575
clearances,-0.2271
errors,0.818
aerials_won,-0.5069
aerials_lost,-0.8546
ball_recoveries,0.5465
pens_conceded,-0.3183
fouls,0.8133
cards_yellow_red,-0.1907
