position,RM
passes_completed,-1.5703
passes,-1.1985
dribbles_completed,1.3926
dribbles,1.8362
passes_completed_short,-1.3884
passes_short,-0.996
passes_completed_medium,-1.5005
passes_medium,-1.3234
passes_completed_long,-0.8888
passes_long,-0.5688
passes_total_distance,-1.4049
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.8597
passes_switches,0.0993
crosses,2.1502
corner_kicks,-0.1783
passes_intercepted,0.4775
passes_blocked,3.0781
dispossessed,0.6144
goals,0.4179
assists,0.8261
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4938
shots_on_target,-0.052
sca,-0.3855
gca,-0.1238
xg,-0.6045
crosses_into_penalty_area,1.9678
passes_into_final_third,-1.0155
passes_into_penalty_area,1.1846
progressive_passes,-0.781
carry_progressive_distance,0.8672
assisted_shots,-0.2508
fouled,2.3728
pens_won,-0.2935
tackles,-1.0253
interceptions,-0.8039
blocks,-0.4715
tackles_won,-0.4423
dribble_tackles,-1.4373
dribbles_vs,-0.3325
pressures,0.955
pressure_regains,1.5517
clearances,-1.0151
errors,-0.3758
aerials_won,-0.9363
aerials_lost,-1.1203
ball_recoveries,-0.3445
pens_conceded,-0.3182
fouls,0.8592
cards_yellow_red,-0.1906
