position,WB
minutes,-0.6119
passes_completed,-0.6547
passes,-0.5463
dribbles_completed,-1.2419
dribbles,-1.2665
passes_completed_short,-0.272
passes_short,-0.3155
passes_completed_medium,-0.6655
passes_medium,-0.4703
passes_completed_long,-0.7471
passes_long,-0.6126
passes_total_distance,-0.6909
passes_free_kicks,-0.506
through_balls,-0.632
passes_pressure,-1.2198
passes_switches,-0.9261
crosses,-0.1742
corner_kicks,-0.5565
passes_intercepted,0.8749
passes_blocked,0.8999
dispossessed,-0.9198
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7199
shots_on_target,-0.6714
sca,-1.5596
gca,-1.0099
xg,-0.2627
crosses_into_penalty_area,0.1802
passes_into_final_third,-0.9116
passes_into_penalty_area,-0.6239
progressive_passes,-1.0306
carry_progressive_distance,-1.135
assisted_shots,-1.1859
fouled,-0.8777
pens_won,-0.2935
tackles,-0.244
interceptions,-0.4184
blocks,-0.5181
tackles_won,0.2024
dribble_tackles,0.8774
dribbles_vs,1.4538
pressures,-0.5061
pressure_regains,-0.3114
clearances,0.9149
errors,-0.3758
aerials_won,-0.8435
aerials_lost,-0.2677
ball_recoveries,-0.7806
pens_conceded,-0.3182
fouls,-1.3362
cards_yellow_red,-0.1906
