position,RW
minutes,-0.4197
passes_completed,-0.6388
passes,-0.4656
dribbles_completed,-0.3883
dribbles,0.1103
passes_completed_short,-0.1954
passes_short,-0.2111
passes_completed_medium,-0.8356
passes_medium,-0.799
passes_completed_long,-0.6622
passes_long,-0.1366
passes_total_distance,-0.8079
passes_free_kicks,0.3491
through_balls,-0.632
passes_pressure,-0.3967
passes_switches,-0.2536
crosses,0.701
corner_kicks,1.3733
passes_intercepted,0.6391
passes_blocked,0.8203
dispossessed,0.7768
goals,1.4957
assists,1.5578
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1084
shots_on_target,0.6326
sca,0.1279
gca,0.2821
xg,1.0568
crosses_into_penalty_area,0.8617
passes_into_final_third,-0.9732
passes_into_penalty_area,0.6608
progressive_passes,-0.3203
carry_progressive_distance,-0.6712
assisted_shots,0.6905
fouled,-0.226
pens_won,-0.2935
tackles,-0.135
interceptions,-0.0175
blocks,0.5412
tackles_won,0.0266
dribble_tackles,0.6136
dribbles_vs,-0.0368
pressures,1.1325
pressure_regains,1.5545
clearances,0.0342
errors,-0.3758
aerials_won,-0.2598
aerials_lost,0.785
ball_recoveries,-0.2765
pens_conceded,-0.3182
fouls,-0.4762
cards_yellow_red,-0.1906
