position,WB
passes_completed,-0.1842
passes,-0.2392
dribbles_completed,0.1999
dribbles,-0.0213
passes_completed_short,0.4349
passes_short,0.4152
passes_completed_medium,-0.4312
passes_medium,-0.2728
passes_completed_long,-0.6976
passes_long,-0.8363
passes_total_distance,-0.5196
passes_free_kicks,-0.8007
through_balls,0.1455
passes_pressure,-0.6759
passes_switches,-0.8575
crosses,-0.3929
corner_kicks,-0.4808
passes_intercepted,-0.7429
passes_blocked,0.2613
dispossessed,-0.4623
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4691
shots_on_target,-0.5267
sca,-0.3122
gca,-0.0863
xg,-0.6552
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.4674
passes_into_penalty_area,-0.45
progressive_passes,-0.4342
carry_progressive_distance,0.4017
assisted_shots,-0.8681
fouled,0.0008
pens_won,-0.3695
tackles,1.5084
interceptions,1.5335
blocks,-0.0571
tackles_won,0.8932
dribble_tackles,2.007
dribbles_vs,1.1489
pressures,-0.0085
pressure_regains,-0.1197
clearances,0.7369
errors,-0.5457
aerials_won,0.064
aerials_lost,-0.3475
ball_recoveries,0.1218
pens_conceded,-0.4415
fouls,0.2276
cards_yellow_red,-0.2618
