position,LW
minutes,-0.6162
passes_completed,-0.8215
passes,-0.7256
dribbles_completed,0.2198
dribbles,0.43
passes_completed_short,-0.4507
passes_short,-0.214
passes_completed_medium,-0.9664
passes_medium,-0.8998
passes_completed_long,-0.5252
passes_long,-0.5611
passes_total_distance,-0.8266
passes_free_kicks,-1.0216
through_balls,1.4566
passes_pressure,0.8334
passes_switches,0.8154
crosses,1.4167
corner_kicks,-0.5565
passes_intercepted,-0.8208
passes_blocked,0.0712
dispossessed,1.9208
goals,1.8099
assists,0.4105
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9989
shots_on_target,1.1386
sca,0.7121
gca,0.9567
xg,0.3797
crosses_into_penalty_area,1.2344
passes_into_final_third,-1.084
passes_into_penalty_area,0.5361
progressive_passes,-1.2077
carry_progressive_distance,0.9295
assisted_shots,-0.5486
fouled,0.5254
pens_won,3.2006
tackles,0.8222
interceptions,-0.4044
blocks,-1.192
tackles_won,0.7411
dribble_tackles,0.1235
dribbles_vs,-0.9323
pressures,0.8109
pressure_regains,1.1687
clearances,-0.6602
errors,-0.3758
aerials_won,0.643
aerials_lost,1.1223
ball_recoveries,-0.2191
pens_conceded,-0.3182
fouls,-0.6122
cards_yellow_red,-0.1906
