position,RM
minutes,495.0
passes_completed,-1.1595
passes,-1.226
dribbles_completed,-0.04
dribbles,0.3338
passes_completed_short,-0.8874
passes_short,-0.8512
passes_completed_medium,-1.0995
passes_medium,-1.1815
passes_completed_long,-1.1428
passes_long,-1.2346
passes_total_distance,-1.2327
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.5252
passes_switches,-0.8105
crosses,-0.5361
corner_kicks,-0.5567
passes_intercepted,-0.1529
passes_blocked,0.5234
dispossessed,0.8486
goals,0.3181
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7598
shots_on_target,-0.1376
sca,-0.3514
gca,-1.0103
xg,-0.2379
crosses_into_penalty_area,0.4355
passes_into_final_third,-0.8465
passes_into_penalty_area,-0.4549
progressive_passes,-0.7766
carry_progressive_distance,-0.1499
assisted_shots,-0.3511
fouled,1.7745
pens_won,-0.2937
tackles,0.8287
interceptions,1.0239
blocks,0.5071
tackles_won,1.6612
dribble_tackles,-1.4379
dribbles_vs,-0.0486
pressures,1.6255
pressure_regains,1.1634
clearances,-0.7966
errors,-0.376
aerials_won,-0.5882
aerials_lost,-0.1943
ball_recoveries,-0.1761
pens_conceded,-0.3183
fouls,-0.278
cards_yellow_red,-0.1907
